Date,spread,z,side,entry_flag,exit_flag,w_x,w_y,x,y
2017-03-23,-9.183152620213718,1.142175918654465,0,0,1,-0.0,0.0,32.550689697265625,86.5478515625
2017-03-24,-8.806379321906675,1.9243741316020029,1,1,0,-1.0,1.0,32.51209259033203,86.81111145019531
2017-03-27,-9.48498893359185,0.4328963549592236,0,0,1,-0.0,0.0,32.666481018066406,86.58655548095703
2017-03-28,-9.254636094516016,0.9033517680189578,1,1,0,-1.0,1.0,32.75138854980469,87.06661987304688
2017-03-29,-9.247401787188977,0.9606301155197579,0,0,1,-0.0,0.0,32.74365997314453,87.0511245727539
2017-03-30,-9.84960645887763,-0.3059493437669242,1,1,0,-1.0,1.0,32.882606506347656,86.85755920410156
2017-03-31,-9.734153261779909,-0.02731797350459141,0,0,1,-0.0,0.0,32.75910949707031,86.60980987548828
2017-04-03,-9.666042971621394,0.13413775254852758,1,1,0,-1.0,1.0,32.7359504699707,86.60980987548828
2017-04-04,-10.108645625956456,-0.8301755819056164,0,0,1,-0.0,0.0,32.94436264038086,86.78014373779297
2017-04-05,-9.967340139836978,-0.46237860742345643,1,1,0,-1.0,1.0,32.85945510864258,86.67173767089844
2017-04-06,-10.473069643824715,-1.5204903395723866,0,0,1,-0.0,0.0,32.9366340637207,86.39299011230469
2017-04-07,-10.313635955243072,-1.0842698180590247,1,1,0,-1.0,1.0,32.89032745361328,86.4162368774414
2017-04-10,-10.17779337044233,-0.741551078344628,0,0,1,-0.0,0.0,32.95207595825195,86.73368072509766
2017-04-11,-10.334261487436834,-1.0181228437206082,1,1,0,-1.0,1.0,32.928924560546875,86.50912475585938
2017-04-12,-9.514251254629187,0.7405304171705153,0,0,1,-0.0,0.0,33.14505386352539,87.96476745605469
2017-04-13,-9.893799756399815,-0.11450119214557745,1,1,0,-1.0,1.0,33.029266357421875,87.24468994140625
2017-04-17,-10.03390663854563,-0.41966220517636005,0,0,1,-0.0,0.0,33.245399475097656,87.74022674560547
2017-04-18,-10.221337579278767,-0.8116207451902127,1,1,0,-1.0,1.0,33.561866760253906,88.4835205078125
2017-04-19,-10.164813399400828,-0.6597254536915342,0,0,1,-0.0,0.0,33.368892669677734,87.9725112915039
2017-04-20,-9.870264348842596,-0.02074869255435458,1,1,0,-1.0,1.0,33.26083755493164,87.94927215576172
2017-04-21,-9.948739707393287,-0.2080959633550849,0,0,1,-0.0,0.0,33.245399475097656,87.82539367675781
2017-04-24,-9.736372319216343,0.2173161630876235,1,1,0,-1.0,1.0,33.40749740600586,88.51448822021484
2017-04-25,-9.474333923678287,0.7526862637465865,0,0,1,-0.0,0.0,33.27627182006836,88.39059448242188
2017-04-26,-10.412080127907231,-1.520232258657453,1,1,0,-1.0,1.0,33.376617431640625,87.74796295166016
2017-04-27,-10.424175316041115,-1.4325818266148551,0,0,1,-0.0,0.0,33.19908142089844,87.21373748779297
2017-04-28,-10.246472024240646,-0.9684734276535512,1,1,0,-1.0,1.0,33.30714416503906,87.7092514038086
2017-05-01,-11.179661699141192,-2.6755153567982974,0,0,1,-0.0,0.0,33.361175537109375,86.93496704101562
2017-05-02,-11.55784595719129,-2.8271864418435384,1,1,0,-1.0,1.0,33.49240493774414,86.9427261352539
2017-05-03,-11.786067792825577,-2.6889796259383894,0,0,1,-0.0,0.0,33.43836975097656,86.55558776855469
2017-05-04,-11.652002944326796,-2.1890884179319774,1,1,0,-1.0,1.0,33.70081329345703,87.46149444580078
2017-05-05,-11.518800440820911,-1.830113228937041,0,0,1,-0.0,0.0,33.723968505859375,87.66279602050781
2017-05-08,-11.972831645353068,-2.228370969620993,1,1,0,-1.0,1.0,33.87834930419922,87.66279602050781
2017-05-09,-11.49730668360948,-1.4844495482298732,0,0,1,-0.0,0.0,33.58502960205078,87.27567291259766
2017-05-10,-11.540650604465881,-1.4388146674157347,1,1,0,-1.0,1.0,33.631351470947266,87.36856079101562
2017-05-11,-11.61275225131267,-1.4352954187581262,0,0,1,-0.0,0.0,33.708526611328125,87.52342987060547
2017-05-12,-11.53182802842268,-1.2395702259279409,1,1,0,-1.0,1.0,33.646785736083984,87.42277526855469
2017-05-15,-11.052149261243628,-0.5847888891855553,0,0,1,-0.0,0.0,33.754852294921875,88.22027587890625
2017-05-16,-11.440680639871758,-1.0145642155189014,1,1,0,-1.0,1.0,33.84746551513672,88.10411834716797
2017-05-17,-11.660985370915427,-1.2104766948816663,0,0,1,-0.0,0.0,33.90922164916992,88.06543731689453
2017-05-18,-11.141337616393514,-0.507180915026881,1,1,0,-1.0,1.0,33.808876037597656,88.28997039794922
2017-05-19,-11.631635544269628,-1.066894058691728,0,0,1,-0.0,0.0,33.88607406616211,88.0267105102539
2017-05-22,-11.485251932910202,-0.8282419412880591,1,1,0,-1.0,1.0,34.10219192504883,88.8086929321289
2017-05-23,-11.690994213397659,-1.0156401934001478,0,0,1,-0.0,0.0,34.2642936706543,89.0796890258789
2017-05-24,-12.36181740426612,-1.6873400503776688,1,1,0,-1.0,1.0,34.75829315185547,89.86170959472656
2017-05-25,-12.086323166436472,-1.2881995317454171,0,0,1,-0.0,0.0,35.0516242980957,90.99988555908205
2017-05-26,-11.746658338744652,-0.818430260580904,1,1,0,-1.0,1.0,35.03618240356445,91.29413604736328
2017-05-30,-11.76009443944082,-0.7795887917983793,0,0,1,-0.0,0.0,35.06706619262695,91.37152862548828
2017-05-31,-12.112050815320245,-1.1483262493880904,1,1,0,-1.0,1.0,35.09794616699219,91.11038970947266
2017-06-01,-12.55783506665665,-1.5906730805910474,0,0,1,-0.0,0.0,35.34494400024414,91.39102172851562
2017-06-02,-12.441810202614136,-1.3718286038191283,1,1,0,-1.0,1.0,35.42213439941406,91.73406219482422
2017-06-05,-12.50512547598602,-1.3827494592270781,0,0,1,-0.0,0.0,35.49932861328125,91.89777374267578
2017-06-06,-12.62274979972571,-1.499823710504814,1,1,0,-1.0,1.0,35.49160385131836,91.75743103027344
2017-06-07,-12.062522423487735,-0.7023053608903275,0,0,1,-0.0,0.0,35.128814697265625,91.25070190429688
2017-06-08,-12.104212965369456,-0.7287048589562294,1,1,0,-1.0,1.0,34.83549880981445,90.34637451171876
2017-06-09,-12.496509507875047,-1.4025966357477093,0,0,1,-0.0,0.0,34.982147216796875,90.38536834716795
2017-06-12,-12.293168486307877,-1.0357705038245186,1,1,0,-1.0,1.0,34.9898796081543,90.6114501953125
2017-06-13,-12.383196887277322,-1.1680292862733532,0,0,1,-0.0,0.0,35.044342041015625,90.6815948486328
2017-06-14,-12.182600857020716,-0.6584950374759161,1,1,0,-1.0,1.0,35.254478454589844,91.5001983642578
2017-06-15,-12.192900913365392,-0.6468497932126566,0,0,1,-0.0,0.0,35.21556091308594,91.3754425048828
2017-06-16,-12.603127533180867,-1.4663091862277042,1,1,0,-1.0,1.0,35.262264251708984,91.10256958007812
2017-06-19,-12.428061402204648,-1.0077429666261866,0,0,1,-0.0,0.0,35.31672286987305,91.43779754638672
2017-06-20,-12.439999417855887,-0.9823328829458273,1,1,0,-1.0,1.0,35.49573516845703,91.95233154296876
2017-06-21,-11.960525756881623,0.09735451008557772,0,0,1,-0.0,0.0,35.19221115112305,91.53914642333984
2017-06-22,-12.60726975194045,-1.24963901685882,1,1,0,-1.0,1.0,35.07547378540039,90.54907989501952
2017-06-23,-12.387778537877097,-0.7142124823929082,0,0,1,-0.0,0.0,35.21556091308594,91.1805648803711
2017-06-26,-12.675058186325828,-1.262202288938524,1,1,0,-1.0,1.0,35.35565185546875,91.30529022216795
2017-06-27,-12.725219172703135,-1.3452809744687877,0,0,1,-0.0,0.0,35.059913635253906,90.38536834716795
2017-06-28,-13.000175423074438,-1.8560156000556252,1,1,0,-1.0,1.0,35.27003860473633,90.72838592529295
2017-06-29,-12.814177488619293,-1.3258116771696993,0,0,1,-0.0,0.0,34.88869857788086,89.7928695678711
2017-06-30,-12.618274053830248,-0.8500547528393155,1,1,0,-1.0,1.0,34.90427017211914,90.0345687866211
2017-07-03,-12.45128020267687,-0.35203894212921766,0,0,1,-0.0,0.0,34.834232330322266,89.9955825805664
2017-07-05,-12.697746358979643,-1.0248375479589524,1,1,0,-1.0,1.0,34.880924224853516,89.88643646240234
2017-07-06,-11.868934883525853,1.6187374098687977,0,0,1,-0.0,0.0,34.554054260253906,89.7539291381836
2017-07-07,-11.549855816178848,2.3023506416899266,1,1,0,-1.0,1.0,34.5462760925293,90.05013275146484
2017-07-10,-12.493647987674933,-0.39114116721770525,0,0,1,-0.0,0.0,34.538490295410156,89.08344268798828
2017-07-11,-12.79237326444182,-1.2001604818135725,1,1,0,-1.0,1.0,34.499576568603516,88.67027282714844
2017-07-12,-12.401373261315982,0.046159798721896225,0,0,1,-0.0,0.0,34.63966369628906,89.4732666015625
2017-07-13,-12.803022701483599,-1.1690077620928985,1,1,0,-1.0,1.0,34.57741928100586,88.88855743408203
2017-07-14,-12.665755017784221,-0.7123711348008294,0,0,1,-0.0,0.0,34.771968841552734,89.59799194335938
2017-07-17,-12.780165944985086,-1.021566037514235,1,1,0,-1.0,1.0,34.81087112426758,89.59799194335938
2017-07-18,-12.580464387596038,-0.38821202776961156,0,0,1,-0.0,0.0,34.76417541503906,89.66036224365234
2017-07-19,-12.689421629244293,-0.7181248828866968,1,1,0,-1.0,1.0,34.88869857788086,89.9176254272461
2017-07-20,-12.534050069917143,-0.19166097654789407,0,0,1,-0.0,0.0,34.880924224853516,90.05013275146484
2017-07-21,-12.141512927316356,1.070352074472538,1,1,0,-1.0,1.0,35.044342041015625,90.92327880859376
2017-07-24,-12.096463125436031,1.1444525191951116,0,0,1,-0.0,0.0,34.896488189697266,90.5334930419922
2017-07-25,-12.762520198764804,-0.8842387521614467,1,1,0,-1.0,1.0,35.207786560058594,90.782958984375
2017-07-26,-13.330006098101421,-2.29828280790047,0,0,1,-0.0,0.0,35.59689712524414,91.3598403930664
2017-07-27,-14.082785480376472,-3.3346184858090013,1,1,0,-1.0,1.0,35.892635345458984,91.47682189941406
2017-07-28,-14.40014317261793,-3.1517004120221785,0,0,1,-0.0,0.0,35.807029724121094,90.90769958496094
2017-07-31,-14.011024855395448,-2.1620177782369567,1,1,0,-1.0,1.0,35.674720764160156,90.90769958496094
2017-08-01,-14.228556001638523,-2.2074444033595833,0,0,1,-0.0,0.0,35.56577682495117,90.36976623535156
2017-08-02,-14.218463670161569,-1.961638556524614,1,1,0,-1.0,1.0,35.48017501831055,90.12810516357422
2017-08-03,-13.863643003357879,-1.3663388313564182,0,0,1,-0.0,0.0,35.54242706298828,90.66600799560548
2017-08-04,-13.419955216616216,-0.7105230136722034,1,1,0,-1.0,1.0,35.41012191772461,90.72058868408205
2017-08-07,-13.28040366160819,-0.4802528485161613,0,0,1,-0.0,0.0,35.519073486328125,91.1805648803711
2017-08-08,-13.383791589351972,-0.5880498543132195,1,1,0,-1.0,1.0,35.48794937133789,90.9856414794922
2017-08-09,-13.423290025142023,-0.6074318515958567,0,0,1,-0.0,0.0,35.48017501831055,90.92327880859376
2017-08-10,-13.961460565874873,-1.262608526509674,1,1,0,-1.0,1.0,35.59689712524414,90.72838592529295
2017-08-11,-13.516826402095163,-0.636651274490264,0,0,1,-0.0,0.0,35.48017501831055,90.82974243164062
2017-08-14,-12.960597010263598,0.1138341287205398,1,1,0,-1.0,1.0,35.64358901977539,91.86656951904295
2017-08-15,-12.972274795823125,0.12273040993067703,0,0,1,-0.0,0.0,35.947105407714844,92.74752807617188
2017-08-16,-12.893835029807846,0.2376096456811959,1,1,0,-1.0,1.0,35.95489501953125,92.848876953125
2017-08-17,-12.66917110322359,0.6012323468323966,0,0,1,-0.0,0.0,35.69029235839844,92.29534912109376
2017-08-18,-12.850169492615706,0.4456102263178114,1,1,0,-1.0,1.0,35.54242706298828,91.67948150634766
2017-08-21,-12.35851857949396,1.1847354854903924,0,0,1,-0.0,0.0,35.55020523071289,92.19400787353516
2017-08-22,-12.440493249508236,1.0271368990007244,1,1,0,-1.0,1.0,35.48794937133789,91.92893981933594
2017-08-23,-12.794326703276099,0.5237100806155763,0,0,1,-0.0,0.0,35.441261291503906,91.43779754638672
2017-08-24,-13.33093736713505,-0.270169589127622,1,1,0,-1.0,1.0,35.340087890625,90.6036376953125
2017-08-25,-13.985595132294335,-1.187539043365641,0,0,1,-0.0,0.0,35.464603424072266,90.31517791748048
2017-08-28,-13.883906742794892,-0.9689475756602157,1,1,0,-1.0,1.0,35.347869873046875,90.07355499267578
2017-08-29,-13.718710560692372,-0.6715960418291393,0,0,1,-0.0,0.0,35.3712158203125,90.30741119384766
2017-08-30,-13.491081829756098,-0.29159836318103727,1,1,0,-1.0,1.0,35.32451629638672,90.39769744873048
2017-08-31,-13.401979989373089,-0.11412932689199697,0,0,1,-0.0,0.0,35.449039459228516,90.85301971435548
2017-09-01,-13.842046419514887,-0.7551354645041936,1,1,0,-1.0,1.0,35.62803268432617,90.93936920166016
2017-09-05,-14.138949187187194,-1.206305521344032,0,0,1,-0.0,0.0,35.73699188232422,90.9629135131836
2017-09-06,-13.853676043549541,-0.6525631066344575,1,1,0,-1.0,1.0,35.768123626708984,91.3397445678711
2017-09-07,-14.083645870743112,-1.0033499639231906,0,0,1,-0.0,0.0,36.017154693603516,91.84217071533205
2017-09-08,-15.660268448442054,-3.0667200248086153,1,1,0,-1.0,1.0,36.03272247314453,90.31133270263672
2017-09-11,-15.653501599811037,-2.6612559205371946,0,0,1,-0.0,0.0,36.20393753051758,90.82164001464844
2017-09-12,-16.65294496017576,-3.1227139239151733,1,1,0,-1.0,1.0,36.35957717895508,90.2799301147461
2017-09-13,-17.428075064579218,-3.1142185390544292,0,0,1,-0.0,0.0,36.4763298034668,89.8481674194336
2017-09-14,-16.732450353605415,-2.2234232485164105,1,1,0,-1.0,1.0,36.17039489746094,89.64404296875
2017-09-15,-16.375767298233896,-1.7709168755662428,0,0,1,-0.0,0.0,36.22529220581055,90.16217803955078
2017-09-18,-16.104398595792915,-1.4516858565878166,1,1,0,-1.0,1.0,36.17039489746094,90.2720947265625
2017-09-19,-16.196992119291863,-1.4042631036325997,0,0,1,-0.0,0.0,36.06840896606445,89.87956237792969
2017-09-20,-16.449957197747594,-1.4573006359135214,1,1,0,-1.0,1.0,35.91151809692383,89.1651840209961
2017-09-21,-16.185631855423992,-1.1951945164303435,0,0,1,-0.0,0.0,35.613433837890625,88.55284881591797
2017-09-22,-17.13908378072432,-1.6615485152654994,1,1,0,-1.0,1.0,35.68403625488281,87.80703735351562
2017-09-25,-17.529825977659215,-1.7313198483293946,0,0,1,-0.0,0.0,35.84092712402344,87.8777084350586
2017-09-26,-17.35503417742555,-1.503496741136244,1,1,0,-1.0,1.0,35.74679183959961,87.77565002441406
2017-09-27,-15.766882598999445,-0.544430744237825,0,0,1,-0.0,0.0,35.01726531982422,87.21827697753906
2017-09-28,-15.965873091001654,-0.6107361008578813,1,1,0,-1.0,1.0,35.229068756103516,87.64219665527344
2017-09-29,-16.361416838919936,-0.7892426552641986,0,0,1,-0.0,0.0,35.30751037597656,87.47734832763672
2017-10-02,-17.69036862050281,-1.4841871722470714,1,1,0,-1.0,1.0,35.14276885986328,85.66389465332031
2017-10-03,-18.582282393976612,-1.873962621231057,0,0,1,-0.0,0.0,35.44870376586914,85.6717300415039
2017-10-04,-19.132616120565928,-2.0277060225635113,1,1,0,-1.0,1.0,35.69188690185547,85.83659362792969
2017-10-05,-18.307349547466572,-1.4583008855485886,0,0,1,-0.0,0.0,35.70757293701172,86.70799255371094
2017-10-06,-18.277366556603226,-1.3524167539511383,1,1,0,-1.0,1.0,35.68403625488281,86.66875457763672
2017-10-09,-18.39896346214809,-1.328725907876144,0,0,1,-0.0,0.0,35.621280670166016,86.36259460449219
2017-10-10,-18.8557402157478,-1.4878264266002947,1,1,0,-1.0,1.0,35.98212814331055,86.9670639038086
2017-10-11,-18.813277682428193,-1.374481937512656,0,0,1,-0.0,0.0,36.16254806518555,87.5401382446289
2017-10-12,-18.098409521085884,-0.9014819416001215,1,1,0,-1.0,1.0,36.17039489746094,88.27808380126953
2017-10-13,-18.12640816737452,-0.874623762921364,0,0,1,-0.0,0.0,36.22529220581055,88.41153717041016
2017-10-16,-18.39574855217907,-1.0037297687815925,1,1,0,-1.0,1.0,36.57045364379883,89.15731048583984
2017-10-17,-19.248393048194018,-1.5189072466658595,0,0,1,-0.0,0.0,36.49200820922851,88.07395935058594
2017-10-18,-19.15998843196887,-1.42516574259446,1,1,0,-1.0,1.0,36.39788055419922,87.88553619384766
2017-10-19,-19.0330665141598,-1.313510325984155,0,0,1,-0.0,0.0,36.54692077636719,88.4507827758789
2017-10-20,-19.380728710427263,-1.4994333657142769,1,1,0,-1.0,1.0,36.3821907043457,87.61865234375
2017-10-23,-19.179478011208047,-1.2577829971651535,0,0,1,-0.0,0.0,36.335113525390625,87.68144989013672
2017-10-24,-19.594448633683115,-1.4863452361582354,1,1,0,-1.0,1.0,36.22529220581055,86.94349670410156
2017-10-25,-19.828402268082172,-1.5457859691072935,0,0,1,-0.0,0.0,36.12332534790039,86.40966033935547
2017-10-26,-19.725525685162623,-1.3589619574985061,1,1,0,-1.0,1.0,36.264522552490234,86.92779541015625
2017-10-27,-19.45842430373574,-1.0793925830467488,0,0,1,-0.0,0.0,36.13899993896485,86.82573699951172
2017-10-30,-19.719800736879847,-1.2106037212019913,1,1,0,-1.0,1.0,35.97428894042969,86.07994842529297
2017-10-31,-19.541283806303582,-1.0086080066591225,0,0,1,-0.0,0.0,36.06840896606445,86.53527069091797
2017-11-01,-19.204527748317204,-0.6808702408798538,1,1,0,-1.0,1.0,35.927215576171875,86.45677947998047
2017-11-02,-19.451888362303592,-0.8430957464216803,0,0,1,-0.0,0.0,35.98997116088867,86.39398193359375
2017-11-03,-19.526041348920003,-0.8505833903412582,1,1,0,-1.0,1.0,36.060569763183594,86.52745819091797
2017-11-06,-19.12620077967847,-0.4446346085875505,0,0,1,-0.0,0.0,35.66834259033203,85.77376556396484
2017-11-07,-19.26059639447037,-0.5207076519967381,1,1,0,-1.0,1.0,36.03702926635742,86.72367095947266
2017-11-08,-18.61314827967921,0.20808771162581724,0,0,1,-0.0,0.0,36.22529220581055,87.92479705810547
2017-11-09,-19.136727162213404,-0.3123625136779066,1,1,0,-1.0,1.0,36.264522552490234,87.51659393310547
2017-11-10,-18.854893210238885,0.24502672844578796,0,0,1,-0.0,0.0,36.5076904296875,88.51358032226562
2017-11-13,-18.25748959222335,1.455018259733683,1,1,0,-1.0,1.0,36.64890670776367,89.52629852294922
2017-11-14,-18.545150578211036,0.8942444768918316,0,0,1,-0.0,0.0,37.205841064453125,90.87657165527344
2017-11-15,-17.632932309248233,2.3056749384433504,1,1,0,-1.0,1.0,36.719486236572266,90.35842895507812
2017-11-16,-16.93106356208017,2.9361781528845112,0,0,1,-0.0,0.0,36.51553726196289,90.46048736572266
2017-11-17,-15.4249533139469,3.676275819339473,1,1,0,-1.0,1.0,35.85661697387695,90.02872467041016
2017-11-20,-14.667618245915648,3.374091674994083,0,0,1,-0.0,0.0,35.660499572753906,90.20928192138672
2017-11-21,-14.51090843065775,2.8520669833572114,1,1,0,-1.0,1.0,35.91151809692383,91.10423278808594
2017-11-22,-15.410859081048855,1.982106139684301,0,0,1,-0.0,0.0,35.958595275878906,90.34273529052734
2017-11-24,-14.859374324217669,2.090052208586281,1,1,0,-1.0,1.0,35.98997116088867,90.98649597167967
2017-11-27,-14.944783250215295,1.85058567518897,0,0,1,-0.0,0.0,36.00564956665039,90.94719696044922
2017-11-28,-14.061045235555227,2.0852270648873583,1,1,0,-1.0,1.0,35.950748443603516,91.66947174072266
2017-11-29,-13.244806367147959,2.201929556851801,0,0,1,-0.0,0.0,35.69188690185547,91.72440338134766
2017-11-30,-14.349993761647738,1.5412324333385772,1,1,0,-1.0,1.0,36.19804000854492,92.10780334472656
2017-12-01,-14.609651940085485,1.3205969303324772,0,0,1,-0.0,0.0,36.35621643066406,92.31333923339844
2017-12-04,-14.676873665981788,1.202816379319748,1,1,0,-1.0,1.0,36.56184005737305,92.8508529663086
2017-12-05,-14.643849939747838,1.136347222124782,0,0,1,-0.0,0.0,36.5855598449707,92.9536361694336
2017-12-06,-14.050238169557389,1.2978077526917602,1,1,0,-1.0,1.0,36.73582458496094,93.98917388916016
2017-12-07,-14.207186119602724,1.1515769835145142,0,0,1,-0.0,0.0,36.205936431884766,92.27383422851562
2017-12-08,-13.240555191017151,1.4561748894176274,1,1,0,-1.0,1.0,35.83424377441406,92.14732360839844
2017-12-11,-12.638860820354239,1.5812664131107554,0,0,1,-0.0,0.0,35.85005187988281,92.7955093383789
2017-12-12,-12.537895066014343,1.5111278082487658,1,1,0,-1.0,1.0,35.818416595458984,92.80343627929688
2017-12-13,-13.640541539006222,0.9924872513943489,0,0,1,-0.0,0.0,36.30085372924805,93.11962890625
2017-12-14,-13.769010458942802,0.8793315076862938,1,1,0,-1.0,1.0,36.40366744995117,93.29353332519533
2017-12-15,-13.19254295594169,1.061809392313292,0,0,1,-0.0,0.0,36.53019332885742,94.24211120605467
2017-12-18,-13.512703287100734,0.8692405511041483,1,1,0,-1.0,1.0,36.32457733154297,93.3172378540039
2017-12-19,-13.535190517577234,0.8072162486056752,0,0,1,-0.0,0.0,36.48274993896485,93.75993347167967
2017-12-20,-13.09482460359807,0.9691190793093657,1,1,0,-1.0,1.0,36.44321060180664,94.08401489257812
2017-12-21,-12.579074930010876,1.1687230874159946,0,0,1,-0.0,0.0,36.06357955932617,93.4832763671875
2017-12-22,-12.287121524692608,1.2869916348038177,1,1,0,-1.0,1.0,36.05568313598633,93.75200653076172
2017-12-26,-12.569547235018561,1.1079119834797246,0,0,1,-0.0,0.0,36.22967147827149,93.98127746582033
2017-12-27,-12.524566995596842,1.112585051034083,1,1,0,-1.0,1.0,36.32457733154297,94.3053741455078
2017-12-28,-11.996606985156575,1.5093483544348472,0,0,1,-0.0,0.0,36.15849685668945,94.34489440917967
2017-12-29,-11.918197125843918,1.5961601442204834,1,1,0,-1.0,1.0,36.2850341796875,94.79544830322266
2018-01-02,-12.597697615803654,1.0163191559111755,0,0,1,-0.0,0.0,36.01614761352539,93.32515716552734
2018-01-03,-12.610132276762016,0.950483525034987,1,1,0,-1.0,1.0,35.93705368041992,93.08010864257812
2018-01-04,-13.640242389242601,-0.12952681112643452,0,0,1,-0.0,0.0,36.44321060180664,93.5385971069336
2018-01-05,-13.348157045461079,0.13535541054732425,1,1,0,-1.0,1.0,36.43528747558594,93.80738067626952
2018-01-08,-13.722921853988254,-0.34561120391331424,0,0,1,-0.0,0.0,36.37993621826172,93.26982879638672
2018-01-09,-14.186768990688819,-0.932608259284989,1,1,0,-1.0,1.0,36.56184005737305,93.34095764160156
2018-01-10,-14.288853761769658,-1.1236637306552248,0,0,1,-0.0,0.0,36.43528747558594,92.86668395996094
2018-01-11,-14.69341329261755,-1.5458397982313135,1,1,0,-1.0,1.0,36.41157531738281,92.39238739013672
2018-01-12,-14.554020831618402,-1.2884497471984726,0,0,1,-0.0,0.0,36.49856948852539,92.78762817382812
2018-01-16,-15.058432423073441,-1.7736157568970219,1,1,0,-1.0,1.0,36.79909896850586,93.16706848144533
2018-01-17,-14.689538541802875,-1.354795727969975,0,0,1,-0.0,0.0,37.02845001220703,94.21047973632812
2018-01-18,-14.931806141300143,-1.5910910834711873,1,1,0,-1.0,1.0,37.07589340209961,94.10774230957033
2018-01-19,-14.69773596583208,-1.3299029952805435,0,0,1,-0.0,0.0,37.29734420776367,94.99309539794922
2018-01-22,-14.150220429990725,-0.7278731293524151,1,1,0,-1.0,1.0,37.47134017944336,96.05233001708984
2018-01-23,-14.479041524429363,-1.065312463966551,0,0,1,-0.0,0.0,37.526702880859375,95.8863296508789
2018-01-24,-15.489335829336866,-1.9319107079868387,1,1,0,-1.0,1.0,37.82722473144531,95.7598648071289
2018-01-25,-15.70232769028182,-1.9322527355259942,0,0,1,-0.0,0.0,37.83514022827149,95.57015228271484
2018-01-26,-16.62738593109698,-2.4317309774238893,1,1,0,-1.0,1.0,38.380836486816406,96.2499771118164
2018-01-29,-16.34899916107247,-1.9641426922331247,0,0,1,-0.0,0.0,37.72441482543945,94.59783935546876
2018-01-30,-15.500577368514925,-1.20698766387097,1,1,0,-1.0,1.0,37.49506378173828,94.77174377441406
2018-01-31,-15.59513852079003,-1.1943190246000002,0,0,1,-0.0,0.0,37.63741683959961,95.09584045410156
2018-02-01,-15.269530721206706,-0.8906314761597129,1,1,0,-1.0,1.0,37.526702880859375,95.09584045410156
2018-02-02,-14.883325514316226,-0.5637533515892701,0,0,1,-0.0,0.0,36.957279205322266,93.80738067626952
2018-02-05,-13.931572643635619,0.17562411095749564,1,1,0,-1.0,1.0,35.502071380615234,90.4793930053711
2018-02-06,-14.131335886642049,0.06469957610652134,0,0,1,-0.0,0.0,35.328086853027344,89.7679443359375
2018-02-07,-13.922896621566963,0.28137248131870396,1,1,0,-1.0,1.0,35.241092681884766,89.72053527832031
2018-02-08,-13.175177999982708,0.9243975126607471,0,0,1,-0.0,0.0,34.086421966552734,87.0723876953125
2018-02-09,-12.430743751287821,1.5335335467702946,1,1,0,-1.0,1.0,34.11014175415039,87.88658142089844
2018-02-12,-13.79159960115436,0.48827379826650363,0,0,1,-0.0,0.0,34.77446365356445,88.47948455810547
2018-02-13,-14.137367233903845,0.27154137226065955,1,1,0,-1.0,1.0,34.94847106933594,88.64546966552734
2018-02-14,-16.323224126205247,-1.716761056238244,0,0,1,-0.0,0.0,34.877288818359375,86.2502670288086
2018-02-15,-16.434539861189776,-1.7192257526337829,1,1,0,-1.0,1.0,35.41508102416992,87.72058868408203
2018-02-16,-16.828586234732654,-1.9010223715659,0,0,1,-0.0,0.0,35.5732536315918,87.7917251586914
2018-02-20,-15.774868857016557,-0.8655365576894648,1,1,0,-1.0,1.0,34.79029083251953,86.54276275634766
2018-02-21,-15.432961734310794,-0.4969478854946306,0,0,1,-0.0,0.0,34.27622985839844,85.3728256225586
2018-02-22,-14.855602110218712,0.07948571431329772,1,1,0,-1.0,1.0,34.418582916259766,86.36884307861328
2018-02-23,-15.733090693492784,-0.722088758482772,0,0,1,-0.0,0.0,34.82984161376953,86.70085906982422
2018-02-26,-14.713797940738928,0.2635518669220151,1,1,0,-1.0,1.0,34.821922302246094,87.69686126708984
2018-02-27,-13.799687980095612,1.101581658113987,0,0,1,-0.0,0.0,34.4976692199707,87.6573486328125
2018-02-28,-13.786283953712982,1.0527923298141268,1,1,0,-1.0,1.0,34.18132400512695,86.74038696289062
2018-03-01,-14.915764277348899,0.009972111926785475,0,0,1,-0.0,0.0,34.347408294677734,86.09935760498047
2018-03-02,-14.857684299886927,0.0616979060363384,1,1,0,-1.0,1.0,34.576759338378906,86.83195495605469
2018-03-05,-14.94252309944433,-0.009634979166615182,0,0,1,-0.0,0.0,34.711204528808594,87.14251708984375
2018-03-06,-14.916104893127638,0.03909391178072047,1,1,0,-1.0,1.0,34.742835998535156,87.261962890625
2018-03-07,-14.453206021814609,0.47313908536811716,0,0,1,-0.0,0.0,34.655845642089844,87.46902465820312
2018-03-08,-14.13477999983921,0.7262165113749448,1,1,0,-1.0,1.0,35.15409469604492,89.25279235839844
2018-03-09,-14.629004295779012,0.2328534131197421,0,0,1,-0.0,0.0,35.44670867919922,89.619140625
2018-03-12,-13.787288741014422,0.9699208250251989,1,1,0,-1.0,1.0,35.21735763549805,89.78633880615234
2018-03-13,-13.203409524651192,1.4444522267682456,0,0,1,-0.0,0.0,35.248992919921875,90.4632568359375
2018-03-14,-13.053226254400116,1.4695550337346825,1,1,0,-1.0,1.0,34.92985916137695,89.67487335205078
2018-03-15,-13.288814312538022,1.162120917240898,0,0,1,-0.0,0.0,34.84208297729492,89.18113708496094
